ES_L01462606_2020_EXP_158349401128329539221368495345;L01462606;95832
ES_L01462606_2020_EXP_158349517924927128557560067403;L01462606;95850
ES_L01462606_2020_EXP_158349597133606687332567395616;L01462606;95870
ES_L01462606_2020_EXP_158373891203122884214766228448;L01462606;96111
ES_L01462606_2020_EXP_158373927257902344292761633494;L01462606;96119
ES_L01462606_2020_EXP_158373954284771221735528038942;L01462606;96129
ES_L01462606_2020_EXP_158374006025854546011441367175;L01462606;96142
ES_L01462606_2020_EXP_158375115255597810545335728812;L01462606;96283
ES_L01462606_2020_EXP_158375455626176506647013171101;L01462606;96353
ES_L01462606_2020_EXP_158375505368279953090249363993;L01462606;96364
ES_L01462606_2020_EXP_158375977731163116480810870069;L01462606;96453
ES_L01462606_2020_EXP_158376088205835840339628989520;L01462606;96477
ES_L01462606_2020_EXP_158384210485765853791258157018;L01462606;96833
ES_L01462606_2020_EXP_158384263678457627845097951292;L01462606;96848
ES_L01462606_2020_EXP_158384662760151017511348859854;L01462606;96929
ES_L01462606_2020_EXP_158384939810835811805149616725;L01462606;96961
ES_L01462606_2020_EXP_158391555657895742416713008751;L01462606;97101
ES_L01462606_2020_EXP_158400229714397389653263964788;L01462606;97563
ES_L01462606_2020_EXP_158401107560079883187997498935;L01462606;97662
ES_L01462606_2020_EXP_158409053147405793813291150782;L01462606;98001
ES_L01462606_2020_EXP_158409161549523272537962924346;L01462606;98013
ES_L01462606_2020_EXP_158409875794882009262571577929;L01462606;98101
ES_L01462606_2020_EXP_158435150100354979280701770199;L01462606;98382
ES_L01462606_2020_EXP_158435305816834545847364608250;L01462606;98395
ES_L01462606_2020_EXP_158435316851032426184840710238;L01462606;98396
ES_L01462606_2020_EXP_158435330330773293619039602449;L01462606;98399
ES_L01462606_2020_EXP_158435353629107292382627768861;L01462606;98404
ES_L01462606_2020_EXP_158435362116309764141888480248;L01462606;98405
ES_L01462606_2020_EXP_158435372203929791036871766179;L01462606;98408
ES_L01462606_2020_EXP_158435385124976301174065953167;L01462606;98410
ES_L01462606_2020_EXP_158435394256487936643161564379;L01462606;98412
ES_L01462606_2020_EXP_158435401686093923447946584211;L01462606;98414
ES_L01462606_2020_EXP_158443521000944718501012454815;L01462606;98682
ES_L01462606_2020_EXP_158443586746680632141913725950;L01462606;98690
ES_L01462606_2020_EXP_158446463100817592754723516717;L01462606;98913
ES_L01462606_2020_EXP_158446649076940657768345267444;L01462606;98919
ES_L01462606_2020_EXP_158470625456907175742854419451;L01462606;99294
ES_L01462606_2020_EXP_158470754783606016540199756009;L01462606;99306
ES_L01462606_2020_EXP_158470774284240573429509888807;L01462606;99307
ES_L01462606_2020_EXP_158495553703652231357457247646;L01462606;99455
ES_L01462606_2020_EXP_158495839280920340113235762694;L01462606;99485
ES_L01462606_2020_EXP_158503728025049988197200941852;L01462606;99718
ES_L01462606_2020_EXP_158504239422469929015480075818;L01462606;99772
ES_L01462606_2020_EXP_158504576605665611977522431023;L01462606;99807
ES_L01462606_2020_EXP_158505246386692799872832603621;L01462606;99889
ES_L01462606_2020_EXP_158506782491535688302509299386;L01462606;99951
ES_L01462606_2020_EXP_158506882608477766684994783326;L01462606;99955
ES_L01462606_2020_EXP_158507004754782614196764908121;L01462606;99960
ES_L01462606_2020_EXP_158507469820830284147093438629;L01462606;99988
ES_L01462606_2020_EXP_158512310172079451366214127891;L01462606;100015
ES_L01462606_2020_EXP_158512323381032844606106044222;L01462606;100016
ES_L01462606_2020_EXP_158512339092296271010182205315;L01462606;100017
ES_L01462606_2020_EXP_158514793446835736700285390542;L01462606;100252
ES_L01462606_2020_EXP_158514822009621342148721251337;L01462606;100253
ES_L01462606_2020_EXP_158522387705108910478160595212;L01462606;100444
ES_L01462606_2020_EXP_158522842950426602824793653931;L01462606;100483
ES_L01462606_2020_EXP_158522888926160883473496820105;L01462606;100485
ES_L01462606_2020_EXP_158522906391555826023602709579;L01462606;100486
ES_L01462606_2020_EXP_158522943416781940641207491584;L01462606;100489
ES_L01462606_2020_EXP_158555801478927453174487131643;L01462606;100887
ES_L01462606_2020_EXP_158563504195825095750711448051;L01462606;101118
ES_L01462606_2020_EXP_158563521989642505504899475632;L01462606;101119
ES_L01462606_2020_EXP_158563920897460676154140103725;L01462606;101137
ES_L01462606_2020_EXP_158564513815138860468972852218;L01462606;101220
ES_L01462606_2020_EXP_158564554023800979735606568991;L01462606;101225
ES_L01462606_2020_EXP_158564585556585950064979987837;L01462606;101230
ES_L01462606_2020_EXP_158564590014424837315583005930;L01462606;101232
ES_L01462606_2020_EXP_158566922953625282292473313818;L01462606;101381
ES_L01462606_2020_EXP_158581062954771771895056080575;L01462606;101697
ES_L01462606_2020_EXP_158582532411815120107879642229;L01462606;101845
ES_L01462606_2020_EXP_158589824020027991556112444677;L01462606;101994
ES_L01462606_2020_EXP_158616059678568901949859134804;L01462606;102285
ES_L01462606_2020_EXP_158616230578828941417474031509;L01462606;102300
ES_L01462606_2020_EXP_158616441770817483049717377336;L01462606;102326
ES_L01462606_2020_EXP_158616467310051373493684048580;L01462606;102330
ES_L01462606_2020_EXP_158624438907825629983854799635;L01462606;102552
ES_L01462606_2020_EXP_158624467986832489661676329377;L01462606;102557
ES_L01462606_2020_EXP_158624559725759918962682012808;L01462606;102565
ES_L01462606_2020_EXP_158625684150655744232112064075;L01462606;102669
ES_L01462606_2020_EXP_158626141991894722489135838889;L01462606;102720
ES_L01462606_2020_EXP_158643160526790600574388074617;L01462606;103188
ES_L01462606_2020_EXP_158685480785489683184254343541;L01462606;103472
ES_L01462606_2020_EXP_158685520848641501884617619423;L01462606;103475
ES_L01462606_2020_EXP_158685591050904842521349545948;L01462606;103482
ES_L01462606_2020_EXP_158686140567484902159145799307;L01462606;103537
ES_L01462606_2020_EXP_158694138265234632496865820137;L01462606;103706
ES_L01462606_2020_EXP_158694660837793464877822387335;L01462606;103770
ES_L01462606_2020_EXP_158701796468733124685596089773;L01462606;103908
ES_L01462606_2020_EXP_158703547530231988370956819201;L01462606;104047
ES_L01462606_2020_EXP_158711072204792711690610410132;L01462606;104186
ES_L01462606_2020_EXP_158711298917312776481346084241;L01462606;104203
ES_L01462606_2020_EXP_158712592092993395001614408384;L01462606;104323
ES_L01462606_2020_EXP_158740328903915961091651604772;L01462606;104624
ES_L01462606_2020_EXP_158747436329836941283936542021;L01462606;104885
ES_L01462606_2020_EXP_158754159351444955021412556297;L01462606;104968
ES_L01462606_2020_EXP_158755250282436041330758117063;L01462606;105078
ES_L01462606_2020_EXP_158764202652390807774308399835;L01462606;105426
ES_L01462606_2020_EXP_158764434688703646371388310659;L01462606;105460
ES_L01462606_2020_EXP_158764496873366477742356471610;L01462606;105468
ES_L01462606_2020_EXP_158771109025960442243790911570;L01462606;105551
ES_L01462606_2020_EXP_158772429395686674405479569785;L01462606;105686
ES_L01462606_2020_EXP_158772684216131409036598129549;L01462606;105707
ES_L01462606_2020_EXP_158772799927717447870101157186;L01462606;105713
ES_L01462606_2020_EXP_158774817702423136444623229935;L01462606;105781
ES_L01462606_2020_EXP_158797312356075299340701833920;L01462606;105901
ES_L01462606_2020_EXP_158797322525843526309136856380;L01462606;105902
ES_L01462606_2020_EXP_158797330479152885057038579830;L01462606;105903
ES_L01462606_2020_EXP_158798719017957145946899461006;L01462606;106055
ES_L01462606_2020_EXP_158798828132860773557825357179;L01462606;106075
ES_L01462606_2020_EXP_158799104866425462192496436471;L01462606;106099
ES_L01462606_2020_EXP_158800618371381022510050862277;L01462606;106148
ES_L01462606_2020_EXP_158806451593948422424939765784;L01462606;106266
ES_L01462606_2020_EXP_158806520488051793502558750919;L01462606;106276
ES_L01462606_2020_EXP_158807329710232359934587163918;L01462606;106385
ES_L01462606_2020_EXP_158814764833904301949819755184;L01462606;106554
ES_L01462606_2020_EXP_158815226641073468099149483798;L01462606;106619
ES_L01462606_2020_EXP_158815926270302638437833972949;L01462606;106718
ES_L01462606_2020_EXP_158818423923148417683527238668;L01462606;106848
ES_L01462606_2020_EXP_158823783419773647515752133006;L01462606;106972
ES_L01462606_2020_EXP_158824201952370018211396755874;L01462606;107038
ES_L01462606_2020_EXP_158824471015953471415296346208;L01462606;107064
ES_L01462606_2020_EXP_158825147557786898375113318363;L01462606;107123
ES_L01462606_2020_EXP_158858622487581587304318471764;L01462606;107413
ES_L01462606_2020_EXP_158875593852382061006191162114;L01462606;108009
ES_L01462606_2020_EXP_158877334123205296330905924325;L01462606;108153
ES_L01462606_2020_EXP_158883686851783958042869792149;L01462606;108242
ES_L01462606_2020_EXP_158884746313792313681772536150;L01462606;108391
ES_L01462606_2020_EXP_158892555368727036385190030020;L01462606;108637
ES_L01462606_2020_EXP_158892657052084521179904250521;L01462606;108648
ES_L01462606_2020_EXP_158892689239071693509573807007;L01462606;108651
ES_L01462606_2020_EXP_158892702241174210187865310276;L01462606;108654
ES_L01462606_2020_EXP_158918671654584772356784302677;L01462606;109075
ES_L01462606_2020_EXP_158918758107659468963891331514;L01462606;109084
ES_L01462606_2020_EXP_158927284836851536426846693670;L01462606;109477
ES_L01462606_2020_EXP_158927557069590562816672585252;L01462606;109523
ES_L01462606_2020_EXP_158928535686723043805804688492;L01462606;109660
ES_L01462606_2020_EXP_158936065028919839988345668217;L01462606;109894
ES_L01462606_2020_EXP_158936380982210899417002216513;L01462606;109947
ES_L01462606_2020_EXP_158944262780764548566260627562;L01462606;110323
ES_L01462606_2020_EXP_158945640929121980386934863612;L01462606;110556
ES_L01462606_2020_EXP_158945946294277972950688207351;L01462606;110584
ES_L01462606_2020_EXP_158953642169247195878223699019;L01462606;110810
ES_L01462606_2020_EXP_158953849746243676085861583449;L01462606;110835
ES_L01462606_2020_EXP_158953864264188648992055044063;L01462606;110837
ES_L01462606_2020_EXP_158953916480792686381408887457;L01462606;110841
ES_L01462606_2020_EXP_158953961785387767532711738685;L01462606;110855
ES_L01462606_2020_EXP_158954031921771373812743382019;L01462606;110871
ES_L01462606_2020_EXP_158954121216611409180663872839;L01462606;110887
ES_L01462606_2020_EXP_158954157679128105112614054709;L01462606;110894
ES_L01462606_2020_EXP_158954200870024046367842149290;L01462606;110903
ES_L01462606_2020_EXP_158954257916440176268546439375;L01462606;110909
ES_L01462606_2020_EXP_158954358852730561585744773686;L01462606;110931
ES_L01462606_2020_EXP_158954380488519112379012322471;L01462606;110935
ES_L01462606_2020_EXP_158954385636752687296035149958;L01462606;110936
ES_L01462606_2020_EXP_158988399125884261075240099428;L01462606;111752
ES_L01462606_2020_EXP_158990210489671339752158535012;L01462606;111895
ES_L01462606_2020_EXP_158996653761430789114147507755;L01462606;111902
ES_L01462606_2020_EXP_158990532533903706470105305421;L01462606;111914
ES_L01462606_2020_EXP_158991350081542097623488463863;L01462606;111951
ES_L01462606_2020_EXP_158995849055688084611911358258;L01462606;111994
ES_L01462606_2020_EXP_158995859582077705367740307880;L01462606;111997
ES_L01462606_2020_EXP_158996000039463507330385376129;L01462606;112006
ES_L01462606_2020_EXP_158996012025232187906596844943;L01462606;112010
ES_L01462606_2020_EXP_158997044734882099091958551302;L01462606;112178
ES_L01462606_2020_EXP_158997104215017990298211524747;L01462606;112188
ES_L01462606_2020_EXP_158997469287788799136673880568;L01462606;112233
ES_L01462606_2020_EXP_158997614706168067101562470936;L01462606;112266
ES_L01462606_2020_EXP_159005082688406082336786128541;L01462606;112488
ES_L01462606_2020_EXP_159005835926684638003860089043;L01462606;112614
ES_L01462606_2020_EXP_159014118821106001692402912719;L01462606;112979
ES_L01462606_2020_EXP_159014155966397066839674490247;L01462606;112983
ES_L01462606_2020_EXP_159014570311300455621346246220;L01462606;113040
ES_L01462606_2020_EXP_159014771591053097589386677093;L01462606;113067
ES_L01462606_2020_EXP_159014989276528847384656741641;L01462606;113103
ES_L01462606_2020_EXP_159015347211154713250343043267;L01462606;113120
ES_L01462606_2020_EXP_159015355362429412276128280675;L01462606;113121
ES_L01462606_2020_EXP_159015361282490362712538114008;L01462606;113122
ES_L01462606_2020_EXP_159038827304271088117981573655;L01462606;113123
ES_L01462606_2020_EXP_159015524924357599245448401211;L01462606;113127
ES_L01462606_2020_EXP_159038715280279562973932980267;L01462606;113237
ES_L01462606_2020_EXP_159039171039192008807492117131;L01462606;113287
ES_L01462606_2020_EXP_159040474349561570851367847295;L01462606;113497
ES_L01462606_2020_EXP_159040920505726982181258184994;L01462606;113560
ES_L01462606_2020_EXP_159042390040840240975763474656;L01462606;113630
ES_L01462606_2020_EXP_159043389485043652092495937973;L01462606;113661
ES_L01462606_2020_EXP_159049326126440457760619955776;L01462606;113967
ES_L01462606_2020_EXP_159052358086199956619899773272;L01462606;114106
ES_L01462606_2020_EXP_159056548471396219876128231495;L01462606;114198
ES_L01462606_2020_EXP_159056832509702038757488357376;L01462606;114234
ES_L01462606_2020_EXP_159056843527721848134807801633;L01462606;114236
ES_L01462606_2020_EXP_159056850555040652888695257206;L01462606;114238
ES_L01462606_2020_EXP_159057721913561419969144865398;L01462606;114377
ES_L01462606_2020_EXP_159057849950186900969750929232;L01462606;114403
ES_L01462606_2020_EXP_159058569401152486680573065421;L01462606;114482
ES_L01462606_2020_EXP_159064850100990192018741730254;L01462606;114609
ES_L01462606_2020_EXP_159065814109372656051469399472;L01462606;114737
ES_L01462606_2020_EXP_159066263793246459245600603454;L01462606;114815
ES_L01462606_2020_EXP_159073117289137499474621522113;L01462606;114992
ES_L01462606_2020_EXP_159074426388757174474818445891;L01462606;115136
ES_L01462606_2020_EXP_159074850208000676767089474433;L01462606;115220
ES_L01462606_2020_EXP_159075544781414330162045645055;L01462606;115339
ES_L01462606_2020_EXP_159099892349794378599692440468;L01462606;115606
ES_L01462606_2020_EXP_159100353902805972119916434993;L01462606;115685
ES_L01462606_2020_EXP_159100498888245630334052488668;L01462606;115701
ES_L01462606_2020_EXP_159108602134724250562720711065;L01462606;116123
ES_L01462606_2020_EXP_159108759682003959626173176114;L01462606;116151
ES_L01462606_2020_EXP_159109477266208407191155004732;L01462606;116295
ES_L01462606_2020_EXP_159109695308336784608729075695;L01462606;116346
ES_L01462606_2020_EXP_159109955985141598790538643017;L01462606;116388
ES_L01462606_2020_EXP_159110590024084879004157782561;L01462606;116441
ES_L01462606_2020_EXP_159117156966502356160934848205;L01462606;116658
ES_L01462606_2020_EXP_159125044267049472955192224524;L01462606;116861
ES_L01462606_2020_EXP_159125873415201208223725755682;L01462606;117178
ES_L01462606_2020_EXP_159126090969230845781678637049;L01462606;117215
ES_L01462606_2020_EXP_159127202262303123260079631644;L01462606;117467
ES_L01462606_2020_EXP_159127256764314553475728320389;L01462606;117480
ES_L01462606_2020_EXP_159135117404954534036259452562;L01462606;117870
ES_L01462606_2020_EXP_159135339782245029806400674085;L01462606;117904
ES_L01462606_2020_EXP_159135715333940247166757357560;L01462606;118014
ES_L01462606_2020_EXP_159160088473663869182811108159;L01462606;118380
ES_L01462606_2020_EXP_159160193499333342635229711210;L01462606;118414
ES_L01462606_2020_EXP_159161279592199345118644159729;L01462606;118603
ES_L01462606_2020_EXP_159168879772534513308272356015;L01462606;118953
ES_L01462606_2020_EXP_159169033485649378022468806554;L01462606;118987
ES_L01462606_2020_EXP_159169550195800067443201180623;L01462606;119049
ES_L01462606_2020_EXP_159169555060256331112940194821;L01462606;119051
ES_L01462606_2020_EXP_159169582459254381983126009749;L01462606;119055
ES_L01462606_2020_EXP_159169734091612028280015768187;L01462606;119083
ES_L01462606_2020_EXP_159169877685455479044059478021;L01462606;119107
ES_L01462606_2020_EXP_159186228389673553664140418197;L01462606;119873
ES_L01462606_2020_EXP_159186683523434431293911875241;L01462606;119932
ES_L01462606_2020_EXP_159188033459598778825388148283;L01462606;120199
ES_L01462606_2020_EXP_159195035673364342149484681317;L01462606;120442
ES_L01462606_2020_EXP_159195740526208644847388541266;L01462606;120524
ES_L01462606_2020_EXP_159195797937476256385010611315;L01462606;120532
ES_L01462606_2020_EXP_159195906135045054729175208105;L01462606;120556
ES_L01462606_2020_EXP_159196244270396344308012164244;L01462606;120637
ES_L01462606_2020_EXP_159196328235859031027360077896;L01462606;120647
ES_L01462606_2020_EXP_159220614155514843036955701397;L01462606;120957
ES_L01462606_2020_EXP_159221962453397521737229204401;L01462606;120961
ES_L01462606_2020_EXP_159220994003932657581633557154;L01462606;120964
ES_L01462606_2020_EXP_159221104667312507985732668919;L01462606;121039
ES_L01462606_2020_EXP_159221338262249512276005798467;L01462606;121085
ES_L01462606_2020_EXP_159221844364594913106831674933;L01462606;121190
ES_L01462606_2020_EXP_159221917739911278767687312923;L01462606;121205
ES_L01462606_2020_EXP_159221927286189932659252822913;L01462606;121209
ES_L01462606_2020_EXP_159222101244580854025904803808;L01462606;121236
ES_L01462606_2020_EXP_159222044877807867624805062573;L01462606;121241
ES_L01462606_2020_EXP_159222506294555246087606110071;L01462606;121322
ES_L01462606_2020_EXP_159222664448039294094049669628;L01462606;121330
ES_L01462606_2020_EXP_159229426654127487848138756517;L01462606;121599
ES_L01462606_2020_EXP_159230469301117745931413113612;L01462606;121775
ES_L01462606_2020_EXP_159238425424504277173242450281;L01462606;122206
ES_L01462606_2020_EXP_159238523160264920275377385005;L01462606;122221
ES_L01462606_2020_EXP_159239254492737837526973984906;L01462606;122406
ES_L01462606_2020_EXP_159239417826364236447185626570;L01462606;122440
ES_L01462606_2020_EXP_159246444169397298830558703870;L01462606;122646
ES_L01462606_2020_EXP_159246923845753886425282705694;L01462606;122691
ES_L01462606_2020_EXP_159248080198787732769336977817;L01462606;122900
ES_L01462606_2020_EXP_159255698426388132740510266307;L01462606;123182
ES_L01462606_2020_EXP_159257370149649334599199322231;L01462606;123216
ES_L01462606_2020_EXP_159255998428788503871705481824;L01462606;123223
ES_L01462606_2020_EXP_159256014951486939114829112567;L01462606;123226
ES_L01462606_2020_EXP_159256231964571530252271452589;L01462606;123262
ES_L01462606_2020_EXP_159256315795481918959654254554;L01462606;123280
ES_L01462606_2020_EXP_159256332441951053041646091566;L01462606;123286
ES_L01462606_2020_EXP_159256370565313677670984309309;L01462606;123296
ES_L01462606_2020_EXP_159256550131575571393353206383;L01462606;123335
ES_L01462606_2020_EXP_159256617568554215881691545153;L01462606;123350
ES_L01462606_2020_EXP_159256961519349339640226102112;L01462606;123443
ES_L01462606_2020_EXP_159257066273801441204043698465;L01462606;123465
ES_L01462606_2020_EXP_159257263734596180076510931013;L01462606;123482
ES_L01462606_2020_EXP_159257281535470180530509865818;L01462606;123484
ES_L01462606_2020_EXP_159257295862353563159286254851;L01462606;123485
ES_L01462606_2020_EXP_159257323774722963208722079077;L01462606;123486
ES_L01462606_2020_EXP_159257341199220650150173202313;L01462606;123487
ES_L01462606_2020_EXP_159257394226066213312038594507;L01462606;123489
ES_L01462606_2020_EXP_159257400031986904271127346032;L01462606;123490
ES_L01462606_2020_EXP_159281134927354032458698732185;L01462606;123689
ES_L01462606_2020_EXP_159280699689705558067180152362;L01462606;123697
ES_L01462606_2020_EXP_159281557075338719645629511300;L01462606;123701
ES_L01462606_2020_EXP_159282252472413786732948169731;L01462606;123723
ES_L01462606_2020_EXP_159281195534815056076170301166;L01462606;123759
ES_L01462606_2020_EXP_159281208143042847107039838060;L01462606;123763
ES_L01462606_2020_EXP_159281224550180539910296173148;L01462606;123769
ES_L01462606_2020_EXP_159281253655712158767140240437;L01462606;123775
ES_L01462606_2020_EXP_159281266363945983838513173655;L01462606;123781
ES_L01462606_2020_EXP_159281412559574735554059709204;L01462606;123818
ES_L01462606_2020_EXP_159281462493939724119499037730;L01462606;123824
ES_L01462606_2020_EXP_159281507126412044076409222510;L01462606;123831
ES_L01462606_2020_EXP_159281822984380635307491742179;L01462606;123884
ES_L01462606_2020_EXP_159281847591605202934000000335;L01462606;123889
ES_L01462606_2020_EXP_159281916777013431907193940362;L01462606;123904
ES_L01462606_2020_EXP_159281960326963753637252497836;L01462606;123913
ES_L01462606_2020_EXP_159282206484302446140410856167;L01462606;123948
ES_L01462606_2020_EXP_159282212181469929600049845042;L01462606;123951
ES_L01462606_2020_EXP_159282640819031642947111600857;L01462606;124036
ES_L01462606_2020_EXP_159282654397272187895754082768;L01462606;124039
ES_L01462606_2020_EXP_159282668283224652059998887089;L01462606;124042
